timestamp,x,y,z,velocity,steering_angle,action
0.0,0.05,0.0,0.0,0.0,0.0,起步
0.1,0.05500000000000001,0.0,0.0,0.050000000000000044,0.0,起步
0.2,0.06,0.0,0.0,0.049999999999999906,0.0,起步
0.30000000000000004,0.065,0.0,0.0,0.050000000000000044,0.0,起步
0.4,0.06999999999999999,0.0,0.0,0.049999999999999906,0.0,起步
0.5,0.07500000000000001,0.0,0.0,0.05000000000000018,0.0,停车
0.6000000000000001,0.08000000000000002,0.0,0.0,0.050000000000000044,0.0,停车
0.7000000000000001,0.085,0.0,0.0,0.049999999999999906,0.0,停车
0.8,0.09000000000000001,0.0,0.0,0.050000000000000044,0.0,停车
0.9,0.095,0.0,0.0,0.049999999999999906,0.0,停车
1.0,0.1,0.0,0.0,0.050000000000000044,0.0,停车
1.1,0.10500000000000001,0.0,0.0,0.050000000000000044,0.0,停车
1.2000000000000002,0.11000000000000001,0.0,0.0,0.050000000000000044,0.0,停车
1.3,0.11499999999999999,0.0,0.0,0.04999999999999977,0.0,停车
1.4000000000000001,0.12,0.0,0.0,0.050000000000000044,0.0,停车
1.5,0.125,0.0,0.0,0.050000000000000044,0.0,停车
1.6,0.13,0.0,0.0,0.050000000000000044,0.0,停车
1.7000000000000002,0.135,0.0,0.0,0.050000000000000044,0.0,停车
1.8,0.13999999999999999,0.0,0.0,0.04999999999999977,0.0,停车
1.9000000000000001,0.145,0.0,0.0,0.050000000000000044,0.0,停车
2.0,0.15000000000000002,0.0,0.0,0.05000000000000032,0.0,停车
2.1,0.15500000000000003,0.0,0.0,0.050000000000000044,0.0,停车
2.2,0.16000000000000003,0.0,0.0,0.050000000000000044,0.0,停车
2.3000000000000003,0.165,0.0,0.0,0.04999999999999977,0.0,停车
2.4000000000000004,0.17,0.0,0.0,0.050000000000000044,0.0,停车
2.5,0.17500000000000002,0.0,0.0,0.050000000000000044,0.0,停车
2.6,0.18000000000000002,0.0,0.0,0.050000000000000044,0.0,停车
2.7,0.18500000000000003,0.0,0.0,0.050000000000000044,0.0,停车
2.8000000000000003,0.19,0.0,0.0,0.04999999999999977,0.0,停车
2.9000000000000004,0.195,0.0,0.0,0.050000000000000044,0.0,停车
3.0,0.2,0.0,0.0,0.050000000000000044,0.0,停车
3.1,0.205,0.0,0.0,0.04999999999999977,0.0,停车
3.2,0.21000000000000002,0.0,0.0,0.05000000000000032,0.0,停车
3.3000000000000003,0.215,0.0,0.0,0.04999999999999977,0.0,停车
3.4000000000000004,0.22000000000000003,0.0,0.0,0.05000000000000032,0.0,停车
3.5,0.225,0.0,0.0,0.04999999999999977,0.0,停车
3.6,0.22999999999999998,0.0,0.0,0.04999999999999977,0.0,停车
3.7,0.23500000000000001,0.0,0.0,0.05000000000000032,0.0,停车
3.8000000000000003,0.24,0.0,0.0,0.04999999999999977,0.0,停车
3.9000000000000004,0.24500000000000002,0.0,0.0,0.05000000000000032,0.0,停车
4.0,0.24500000000000002,0.25,0.0,2.5,1.5707963267948966,左转
4.1000000000000005,0.24500000000000002,0.25049999166670833,0.0,0.004999916667083326,1.5707963267948966,停车
4.2,0.24500000000000002,0.25099993333466664,0.0,0.004999416679583035,1.5707963267948966,停车
4.3,0.24500000000000002,0.2514997750101248,0.0,0.0049984167545819025,1.5707963267948966,停车
4.4,0.24500000000000002,0.2519994667093317,0.0,0.004996916992068834,1.5707963267948966,停车
4.5,0.24500000000000002,0.25249895846353393,0.0,0.0049949175420221925,1.5707963267948966,停车
4.6000000000000005,0.24500000000000002,0.25299820032397224,0.0,0.004992418604383153,1.5707963267948966,停车
4.7,0.24500000000000002,0.25349714236687665,0.0,0.004989420429044045,1.5707963267948966,停车
4.800000000000001,0.24500000000000002,0.25399573469845865,0.0,0.00498592331582004,1.5707963267948966,停车
4.9,0.24500000000000002,0.25449392745990057,0.0,0.004981927614419179,1.5707963267948966,停车
5.0,0.24500000000000002,0.2549916708323414,0.0,0.004977433724408509,1.5707963267948966,停车
5.1000000000000005,0.24500000000000002,0.2554889150418588,0.0,0.004972442095173557,1.5707963267948966,停车
5.2,0.24500000000000002,0.25598561036444595,0.0,0.004966953225871706,1.5707963267948966,停车
5.300000000000001,0.24500000000000002,0.2564817071309848,0.0,0.004960967665388338,1.5707963267948966,停车
5.4,0.24500000000000002,0.2569771557322118,0.0,0.0049544860122702206,1.5707963267948966,停车
5.5,0.24500000000000002,0.25747190662367997,0.0,0.004947508914681653,1.5707963267948966,停车
5.6000000000000005,0.24500000000000002,0.2579659103307123,0.0,0.004940037070323422,1.5707963267948966,停车
5.7,0.24500000000000002,0.2584591174533498,0.0,0.004932071226375068,1.5707963267948966,停车
5.800000000000001,0.24500000000000002,0.2589514786712912,0.0,0.004923612179413839,1.5707963267948966,停车
5.9,0.24500000000000002,0.25944294474882507,0.0,0.004914660775338642,1.5707963267948966,停车
6.0,0.24500000000000002,0.2599334665397531,0.0,0.004905217909280113,1.5707963267948966,停车
6.1000000000000005,0.24500000000000002,0.260422994992305,0.0,0.004895284525519017,1.5707963267948966,停车
6.2,0.24500000000000002,0.2609114811540435,0.0,0.004884861617385217,1.5707963267948966,停车
6.300000000000001,0.24500000000000002,0.26139887617675944,0.0,0.004873950227159418,1.5707963267948966,停车
6.4,0.24500000000000002,0.26188513132135677,0.0,0.004862551445973251,1.5707963267948966,停车
6.5,0.24500000000000002,0.26237019796272615,0.0,0.004850666413693805,1.5707963267948966,停车
6.6000000000000005,0.24500000000000002,0.2628540275946078,0.0,0.004838296318816493,1.5707963267948966,停车
6.7,0.24500000000000002,0.26333657183444154,0.0,0.004825442398337376,1.5707963267948966,停车
6.800000000000001,0.24500000000000002,0.2638177824282057,0.0,0.0048121059376415865,1.5707963267948966,停车
6.9,0.24500000000000002,0.26429761125524176,0.0,0.004798288270360662,1.5707963267948966,停车
7.0,0.24500000000000002,0.26477601033306697,0.0,0.00478399077825209,1.5707963267948966,停车
7.1000000000000005,0.24500000000000002,0.2652529318221722,0.0,0.004769214891052198,1.5707963267948966,停车
