timestamp,x,y,z,velocity,steering_angle
20.0,50.275832168214066,5.818765886088345,0,3.0193991929985438,0.059515702543691366
20.1,50.559467754549395,5.818765886088345,0,2.8363558633533055,0.20923872756854603
20.200000000000003,50.8393474069194,5.818765886088345,0,2.7987965237000596,-0.12141886127877322
20.3,51.1625096243894,5.818765886088345,0,3.2316221747000133,0.07916626939629359
20.400000000000002,51.47499202073045,5.818765886088345,0,3.124823963410431,0.06283455092642799
20.5,51.77474708527351,5.818765886088345,0,2.997550645430617,-0.08972543714858316
20.6,52.07626317643739,5.818765886088345,0,3.0151609116387452,-0.06771617115121117
20.700000000000003,52.39576557110574,5.818765886088345,0,3.19502394668355,-0.014705738150213865
20.8,52.679255627169894,5.818765886088345,0,2.834900560641498,-0.03213858416529935
20.900000000000002,52.98751425625541,5.818765886088345,0,3.082586290855125,-0.05637245528039747
21.0,53.271069848344084,5.818765886088345,0,2.835555920886714,0.02436872114919123
21.1,53.57596917976626,5.818765886088345,0,3.0489933142217445,-0.05069431753711298
21.200000000000003,53.866548413653895,5.818765886088345,0,2.9057923388763354,0.02320499373576363
21.3,54.13758672682395,5.818765886088345,0,2.710383131700535,-0.14074637743765553
21.400000000000002,54.4232178423989,5.818765886088345,0,2.8563111557495127,-0.021344715171184726
21.5,54.72943599371086,5.818765886088345,0,3.062181513119601,0.1475356216949552
21.6,55.0465891861749,5.818765886088345,0,3.171531924640404,-0.015993852996342713
21.700000000000003,55.346208862016844,5.818765886088345,0,2.996196758419462,-0.10025293646378089
21.8,55.645838599296994,5.818765886088345,0,2.996297372801522,-0.028865863892013833
21.900000000000002,55.952292970503755,5.818765886088345,0,3.0645437120676178,-0.0827230943552323
22.0,56.26267990078858,5.818765886088345,0,3.1038693028482345,0.1532738913002578
22.1,56.56050469781944,5.818765886088345,0,2.9782479703086286,0.04017117220989415
22.200000000000003,56.87430757765366,5.818765886088345,0,3.1380287983422224,-0.04012204718858363
22.3,57.17878942728987,5.818765886088345,0,3.0448184963620832,0.0012592400781794861
22.400000000000002,57.48074294926085,5.818765886088345,0,3.0195352197097662,-0.07730097838554666
22.5,57.781233152746026,5.818765886088345,0,3.0049020348517885,0.049799829124544975
22.6,58.11025602490193,5.818765886088345,0,3.2902287215590085,0.09592708260852069
22.700000000000003,58.45331967405216,5.818765886088345,0,3.4306364915023115,-0.07673475628880495
22.8,58.77076608678657,5.818765886088345,0,3.1744641273441356,0.018334200573835176
22.900000000000002,59.114562145450925,5.818765886088345,0,3.4379605866435345,-0.08082982853551515
23.0,59.39776770860731,5.818765886088345,0,2.8320556315638448,-0.05993926454440222
23.1,59.65528979412112,5.818765886088345,0,2.5752208551380384,-0.052575502168076105
23.200000000000003,59.94010714089004,5.818765886088345,0,2.8481734676892603,0.015039378647620763
23.3,60.24694226040558,5.818765886088345,0,3.068351195155432,0.18761708392158863
23.400000000000002,60.5659507371693,5.818765886088345,0,3.19008476763721,-0.05769036556624031
23.5,60.84798244374233,5.818765886088345,0,2.8203170657303285,0.04919191715065058
23.6,61.12157777960192,5.818765886088345,0,2.7359533585958715,0.18314587658543538
23.700000000000003,61.44516658201635,5.818765886088345,0,3.2358880241442574,-0.04691756521047048
23.8,61.71090389143453,5.818765886088345,0,2.6573730941818243,0.1353872374165413
23.900000000000002,62.00861309452948,5.818765886088345,0,2.9770920309494766,0.12378163119734618
24.0,62.276724541353595,5.818765886088345,0,2.6811144682411268,-0.05993750229537729
24.1,62.57682941534796,5.818765886088345,0,3.0010487399436365,0.004698059376474206
24.200000000000003,62.86782810591837,5.818765886088345,0,2.909986905704151,0.062284993234749876
24.3,63.14647569733072,5.818765886088345,0,2.786475914123481,-0.01423794850212935
24.400000000000002,63.44888160996496,5.818765886088345,0,3.02405912634238,0.051443883405874906
24.5,63.76311390752674,5.818765886088345,0,3.1423229756177777,-0.11246420918378693
24.6,64.03243162411202,5.818765886088345,0,2.6931771658528754,0.1277676821898509
24.700000000000003,64.33907790435161,5.818765886088345,0,3.066462802395918,-0.07484865365565536
24.8,64.67010094386207,5.818765886088345,0,3.3102303951045045,0.011567463429285867
24.900000000000002,64.99368688754335,5.818765886088345,0,3.235859436812765,0.006751848141010895
25.0,65.33490184604099,5.818765886088345,0,3.4121495849763974,0.17553408424432046
25.1,65.62992256307142,5.818765886088345,0,2.9502071703041852,0.09715709509543555
25.200000000000003,65.94283008206313,5.818765886088345,0,3.1290751899170295,0.13686315575323488
25.3,66.22353161285152,5.818765886088345,0,2.807015307883979,0.06860514599984394
25.400000000000002,66.54470010258851,5.818765886088345,0,3.2116848973699175,-0.17587394864231143
25.5,66.8210349323352,5.818765886088345,0,2.763348297466845,-0.20392321777601008
25.6,67.1156467956463,5.818765886088345,0,2.9461186331110882,0.07175422557959624
25.700000000000003,67.44569393668822,5.818765886088345,0,3.3004714104192057,0.007409478041977519
25.8,67.77826624759965,5.818765886088345,0,3.3257231091142585,-0.13801014582148916
25.900000000000002,68.04419859881254,5.818765886088345,0,2.659323512128969,-0.005554769889661878
26.0,68.35187990779133,5.818765886088345,0,3.0768130897878616,-0.0032694748094093114
26.1,68.61053106579052,5.818765886088345,0,2.586511579992025,-0.00891200395127884
26.200000000000003,68.88444167578042,5.818765886088345,0,2.7391060998990295,0.06696725488300385
26.3,69.19177364070237,5.818765886088345,0,3.0733196492193695,-0.09398797863273553
26.400000000000002,69.48149630235564,5.818765886088345,0,2.8972266165326612,-0.10592135218889516
26.5,69.78024272041017,5.818765886088345,0,2.9874641805453654,0.09551423205012383
26.6,70.06052819948346,5.818765886088345,0,2.802854790732891,0.050404651551784446
26.700000000000003,70.34992304711601,5.818765886088345,0,2.893948476325512,-0.07928728322623442
26.8,70.64778243991691,5.818765886088345,0,2.9785939280090883,-0.10352423224193741
26.900000000000002,70.93670945380997,5.818765886088345,0,2.8892701389305637,-0.11978778925888485
27.0,71.2760039564683,5.818765886088345,0,3.392945026583278,0.0035263551971728615
27.1,71.56200944630845,5.818765886088345,0,2.860054898401483,0.021397991073422204
27.200000000000003,71.85976288531464,5.818765886088345,0,2.977534390061834,-0.0220969599533223
27.3,72.1720462193155,5.818765886088345,0,3.122833340008685,0.07575077100473052
27.400000000000002,72.4614361963633,5.818765886088345,0,2.8938997704778946,-0.057581824064468004
