timestamp,front_image,back_image,left_image,right_image,global_x,global_y,global_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,steer,throttle,brake,speed_kmh
1768390971.0527816,carla_data_collect/20260114_194250/images/front/12484_825672_front.png,carla_data_collect/20260114_194250/images/back/12484_865899_back.png,carla_data_collect/20260114_194250/images/left/12484_787470_left.png,carla_data_collect/20260114_194250/images/right/12484_825672_right.png,410.2620849609375,-195.04666137695312,0.001562423654831946,0.22508488595485687,-21.623981475830078,1.3985633813717868e-05,0.014572883024811745,-3.6221542358398438,0.0011535538360476494,-0.0003078351728618145,0.8500000238418579,0.0,77.85055045038331
1768390971.1791272,carla_data_collect/20260114_194250/images/front/12484_924764_front.png,carla_data_collect/20260114_194250/images/back/12484_956991_back.png,carla_data_collect/20260114_194250/images/left/12484_882993_left.png,carla_data_collect/20260114_194250/images/right/12484_924764_right.png,410.2916564941406,-197.8804473876953,0.0015666198451071978,0.22954989969730377,-22.08962059020996,9.870528856481542e-07,0.03083224967122078,-3.5717830657958984,-8.834208711050451e-05,0.0,0.8500000238418579,0.0,79.52692777573772
1768390971.2796526,carla_data_collect/20260114_194250/images/front/12485_046087_front.png,carla_data_collect/20260114_194250/images/back/12485_074360_back.png,carla_data_collect/20260114_194250/images/left/12484_995466_left.png,carla_data_collect/20260114_194250/images/right/12485_046087_right.png,410.3155517578125,-200.17263793945312,0.0015694046160206199,0.2327807992696762,-22.454721450805664,-1.1115073903056327e-05,0.031867865473032,-3.5350332260131836,-0.0004055909812450409,0.0,0.8500000238418579,0.0,80.84134079941647
1768390971.387596,carla_data_collect/20260114_194250/images/front/12485_129826_front.png,carla_data_collect/20260114_194250/images/back/12485_169596_back.png,carla_data_collect/20260114_194250/images/left/12485_184058_left.png,carla_data_collect/20260114_194250/images/right/12485_129826_right.png,410.3357238769531,-202.1122589111328,0.0015711593441665173,0.23556901514530182,-22.756122589111328,-6.237029992917087e-06,0.03286556899547577,-3.5016818046569824,-0.0010604362469166517,0.0,0.8500000238418579,0.0,81.92643065793061
1768390971.538107,carla_data_collect/20260114_194250/images/front/12485_339051_front.png,carla_data_collect/20260114_194250/images/back/12485_256269_back.png,carla_data_collect/20260114_194250/images/left/12485_295041_left.png,carla_data_collect/20260114_194250/images/right/12485_339051_right.png,410.3768615722656,-206.10015869140625,0.0015758895315229893,0.24135564267635345,-23.355485916137695,4.0340423765883315e-06,0.03382671996951103,-3.4392693042755127,0.0006942409090697765,0.0,0.8500000238418579,0.0,84.08423868377628
1768390971.6497624,carla_data_collect/20260114_194250/images/front/12485_435785_front.png,carla_data_collect/20260114_194250/images/back/12485_451761_back.png,carla_data_collect/20260114_194250/images/left/12485_393092_left.png,carla_data_collect/20260114_194250/images/right/12485_435785_right.png,410.4000244140625,-208.33209228515625,0.0015782165573909879,0.24457769095897675,-23.67976951599121,5.326271093508694e-06,0.03403359651565552,-3.4047884941101074,0.0005005286075174809,0.0,0.8500000238418579,0.0,85.25171717568645
1768390971.7657106,carla_data_collect/20260114_194250/images/front/12485_522268_front.png,carla_data_collect/20260114_194250/images/back/12485_558077_back.png,carla_data_collect/20260114_194250/images/left/12485_485074_left.png,carla_data_collect/20260114_194250/images/right/12485_522268_right.png,410.4343566894531,-211.66500854492188,0.0015812682686373591,0.249093696475029,-24.150251388549805,-3.032684253412299e-05,0.03373951092362404,-3.3542532920837402,0.0003804401494562626,0.0,0.8500000238418579,0.0,86.94552949874425
1768390971.8661392,carla_data_collect/20260114_194250/images/front/12485_650318_front.png,carla_data_collect/20260114_194250/images/back/12485_665619_back.png,carla_data_collect/20260114_194250/images/left/12485_591050_left.png,carla_data_collect/20260114_194250/images/right/12485_650318_right.png,410.4530334472656,-213.4762420654297,0.0015826034359633923,0.25160297751426697,-24.399240493774414,8.86440284375567e-06,0.03312058746814728,-3.328723192214966,0.00034996221074834466,0.0,0.8500000238418579,0.0,87.84193577033194
1768390971.971315,carla_data_collect/20260114_194250/images/front/12485_722583_front.png,carla_data_collect/20260114_194250/images/back/12485_758395_back.png,carla_data_collect/20260114_194250/images/left/12485_681107_left.png,carla_data_collect/20260114_194250/images/right/12485_741433_right.png,410.4859313964844,-216.65782165527344,0.0016104888636618853,0.2546454668045044,-24.707624435424805,-9.131431397690903e-06,0.011205877177417278,-1.1770353317260742,-0.0004898007027804852,0.0,0.4364537298679352,0.0,88.95217188042007
1768390972.0859392,carla_data_collect/20260114_194250/images/front/12485_833991_front.png,carla_data_collect/20260114_194250/images/back/12485_858437_back.png,carla_data_collect/20260114_194250/images/left/12485_795018_left.png,carla_data_collect/20260114_194250/images/right/12485_833991_right.png,410.5124816894531,-219.23667907714844,0.0017082213889807463,0.25554224848747253,-24.638151168823242,6.4659116105758585e-06,-0.0008133267401717603,1.9817286729812622,-0.0007633300265297294,0.0003078351728618145,0.27358153462409973,0.0,88.7021148641188
